,gene1,gene2,label,meta_path,rank_percent
370,G:HGNC:12576,G:HGNC:23061,1,['GTG'],0.996
371,G:HGNC:9038,G:HGNC:18555,1,['GTG'],0.924
372,G:HGNC:5200,G:HGNC:5195,1,['GTG'],0.97
373,G:HGNC:9278,G:HGNC:9291,1,,0.0
374,G:HGNC:9611,G:HGNC:8031,1,['GTG'],0.824
375,G:HGNC:8885,G:HGNC:8887,1,"['GTG', 'GMG']",0.995
376,G:HGNC:7759,G:HGNC:7760,1,['GTG'],0.994
377,G:HGNC:9304,G:HGNC:30695,1,"['GTG', 'GMDMG', 'GMDpDMG']",0.991
378,G:HGNC:1970,G:HGNC:6938,1,"['GTG', 'GMG']",0.999
379,G:HGNC:9276,G:HGNC:9306,1,['GMDpDMG'],0.996
380,G:HGNC:30488,G:HGNC:19873,1,"['GTG', 'GMDMG']",0.999
381,G:HGNC:4131,G:HGNC:23233,1,['GTG'],0.961
382,G:HGNC:11298,G:HGNC:12761,1,['GTG'],0.958
383,G:HGNC:9304,G:HGNC:9287,1,['GTG'],0.885
384,G:HGNC:6524,G:HGNC:6193,1,"['GDpDpDG', 'GTG']",0.999
385,G:HGNC:13994,G:HGNC:9350,1,['GTG'],0.983
386,G:HGNC:33437,G:HGNC:4636,1,"['GTG', 'GMDMG']",0.999
387,G:HGNC:19875,G:HGNC:21531,1,['GTG'],0.963
388,G:HGNC:393,G:HGNC:16254,1,"['GTG', 'GMDpDMG']",0.995
389,G:HGNC:6190,G:HGNC:3387,1,['GPdPG'],0.805
390,G:HGNC:11408,G:HGNC:30045,1,"['GTG', 'GMDMG', 'GMDpDMG']",0.999
391,G:HGNC:9483,G:HGNC:9486,1,['GTG'],0.998
392,G:HGNC:8777,G:HGNC:8784,1,"['GPdPG', 'GTG', 'GMG']",0.961
393,G:HGNC:9276,G:HGNC:9318,1,['GTG'],0.668
394,G:HGNC:236,G:HGNC:237,1,"['GTG', 'GMG']",0.999
395,G:HGNC:9278,G:HGNC:19388,1,"['GTG', 'GMDpDMG']",0.953
396,G:HGNC:9416,G:HGNC:9395,1,"['GTG', 'GMDMG']",0.811
397,G:HGNC:28725,G:HGNC:29228,1,['GTG'],0.997
398,G:HGNC:14451,G:HGNC:9228,1,['GTG'],0.572
399,G:HGNC:13538,G:HGNC:11399,1,['GPdPG'],0.963
400,G:HGNC:598,G:HGNC:1487,0,,0.0
401,G:HGNC:5746,G:HGNC:14442,0,,0.0
402,G:HGNC:28942,G:HGNC:15891,0,,0.0
403,G:HGNC:23440,G:HGNC:19199,0,['GTG'],0.492
404,G:HGNC:9017,G:HGNC:25854,0,,0.0
405,G:HGNC:28624,G:HGNC:21163,0,['GMG'],0.661
406,G:HGNC:3782,G:HGNC:38233,0,,0.0
407,G:HGNC:24742,G:HGNC:3057,0,,0.0
408,G:HGNC:1474,G:HGNC:25096,0,['GMDpDMG'],0.977
409,G:HGNC:19022,G:HGNC:32745,0,,0.0
410,G:HGNC:1908,G:HGNC:29489,0,['GTG'],0.651
411,G:HGNC:11723,G:HGNC:17443,0,"['GMG', 'GMDMG']",0.361
412,G:HGNC:8350,G:HGNC:17012,0,,0.0
413,G:HGNC:26800,G:HGNC:23130,0,,0.0
414,G:HGNC:26648,G:HGNC:11825,0,['GMDMG'],0.939
415,G:HGNC:26465,G:HGNC:1673,0,['GMDpDMG'],0.736
416,G:HGNC:14853,G:HGNC:18684,0,,0.0
417,G:HGNC:22952,G:HGNC:17409,0,,0.0
418,G:HGNC:23134,G:HGNC:33044,0,,0.0
419,G:HGNC:2762,G:HGNC:8179,0,,0.0
420,G:HGNC:21148,G:HGNC:50166,0,,0.0
421,G:HGNC:25545,G:HGNC:6199,0,,0.0
422,G:HGNC:37170,G:HGNC:33609,0,,0.0
423,G:HGNC:37241,G:HGNC:23790,0,['GMDMG'],0.619
424,G:HGNC:21396,G:HGNC:8684,0,,0.0
425,G:HGNC:1474,G:HGNC:14432,0,['GTG'],0.459
426,G:HGNC:12033,G:HGNC:4182,0,"['GMDMG', 'GMDpDMG']",0.894
427,G:HGNC:16341,G:HGNC:9589,0,,0.0
428,G:HGNC:31350,G:HGNC:25147,0,['GMDMG'],0.879
429,G:HGNC:23181,G:HGNC:11196,0,,0.0
430,G:HGNC:11514,G:HGNC:24035,0,['GTG'],0.71
431,G:HGNC:33028,G:HGNC:26199,0,['GTG'],0.881
432,G:HGNC:34071,G:HGNC:26148,0,['GMDpDMG'],0.25
433,G:HGNC:28947,G:HGNC:14054,0,,0.0
434,G:HGNC:1369,G:HGNC:19133,0,,0.0
435,G:HGNC:29485,G:HGNC:6949,0,,0.0
436,G:HGNC:17553,G:HGNC:33642,0,,0.0
437,G:HGNC:8568,G:HGNC:27564,0,['GMDpDMG'],0.45
438,G:HGNC:17146,G:HGNC:25439,0,['GMDMG'],0.58
439,G:HGNC:24011,G:HGNC:20628,0,['GTG'],0.781
440,G:HGNC:9794,G:HGNC:7548,0,"['GMG', 'GMDpDMG']",0.779
441,G:HGNC:24728,G:HGNC:32663,0,,0.0
442,G:HGNC:6378,G:HGNC:533,0,"['GTG', 'GMDMG']",0.568
443,G:HGNC:29157,G:HGNC:26185,0,['GMDMG'],0.316
444,G:HGNC:25898,G:HGNC:32734,0,,0.0
445,G:HGNC:22988,G:HGNC:14377,0,['GMDMG'],0.643
446,G:HGNC:638,G:HGNC:6940,0,['GTG'],0.389
447,G:HGNC:14906,G:HGNC:27849,0,['GTG'],0.665
448,G:HGNC:41882,G:HGNC:31093,0,,0.0
449,G:HGNC:5000,G:HGNC:9364,0,['GMDpDMG'],0.344
450,G:HGNC:16162,G:HGNC:29898,0,['GMDMG'],0.917
451,G:HGNC:5580,G:HGNC:16948,0,,0.0
452,G:HGNC:10411,G:HGNC:10057,0,['GTG'],0.596
453,G:HGNC:13556,G:HGNC:32268,0,,0.0
454,G:HGNC:25840,G:HGNC:1734,0,['GTG'],0.673
455,G:HGNC:30784,G:HGNC:19894,0,['GTG'],0.638
456,G:HGNC:29170,G:HGNC:32206,0,,0.0
457,G:HGNC:9824,G:HGNC:2261,0,['GTG'],0.721
458,G:HGNC:10921,G:HGNC:20922,0,['GTG'],0.507
459,G:HGNC:22411,G:HGNC:15707,0,,0.0
460,G:HGNC:23715,G:HGNC:14073,0,['GTG'],0.51
461,G:HGNC:6473,G:HGNC:24576,0,['GTG'],0.787
462,G:HGNC:18036,G:HGNC:15858,0,['GMDMG'],0.392
463,G:HGNC:12227,G:HGNC:26009,0,,0.0
464,G:HGNC:2891,G:HGNC:5816,0,['GTG'],0.623
465,G:HGNC:25582,G:HGNC:14313,0,['GTG'],0.489
466,G:HGNC:32845,G:HGNC:4461,0,,0.0
467,G:HGNC:18696,G:HGNC:6757,0,['GTG'],0.674
468,G:HGNC:18269,G:HGNC:1395,0,,0.0
469,G:HGNC:12947,G:HGNC:29480,0,['GTG'],0.347
470,G:HGNC:26045,G:HGNC:11556,0,"['GMDMG', 'GMDpDMG']",0.706
471,G:HGNC:9532,G:HGNC:31498,0,,0.0
472,G:HGNC:17448,G:HGNC:1050,0,['GMG'],0.561
473,G:HGNC:20321,G:HGNC:1685,0,['GTG'],0.623
474,G:HGNC:8693,G:HGNC:14937,0,['GMDpDMG'],0.24
475,G:HGNC:21392,G:HGNC:26900,0,,0.0
476,G:HGNC:26731,G:HGNC:51617,0,,0.0
477,G:HGNC:21000,G:HGNC:15983,0,,0.0
478,G:HGNC:32703,G:HGNC:23052,0,,0.0
479,G:HGNC:838,G:HGNC:53514,0,,0.0
480,G:HGNC:2085,G:HGNC:24279,0,,0.0
481,G:HGNC:25171,G:HGNC:10889,0,['GMDMG'],0.409
482,G:HGNC:18019,G:HGNC:24301,0,,0.0
483,G:HGNC:29269,G:HGNC:29169,0,,0.0
484,G:HGNC:21577,G:HGNC:27786,0,,0.0
485,G:HGNC:15748,G:HGNC:10298,0,,0.0
486,G:HGNC:3439,G:HGNC:843,0,['GMDMG'],0.361
487,G:HGNC:32006,G:HGNC:28324,0,['GTG'],0.747
488,G:HGNC:6040,G:HGNC:32844,0,,0.0
489,G:HGNC:4775,G:HGNC:6943,0,"['GTG', 'GMDMG']",0.844
490,G:HGNC:16613,G:HGNC:7830,0,['GTG'],0.834
491,G:HGNC:18858,G:HGNC:23062,0,['GTG'],0.861
492,G:HGNC:5973,G:HGNC:29346,0,['GMDMG'],0.245
493,G:HGNC:34386,G:HGNC:26904,0,['GTG'],0.862
494,G:HGNC:30096,G:HGNC:21234,0,['GTG'],0.686
495,G:HGNC:44353,G:HGNC:13910,0,,0.0
496,G:HGNC:32571,G:HGNC:16930,0,,0.0
497,G:HGNC:26721,G:HGNC:25510,0,,0.0
498,G:HGNC:7886,G:HGNC:212,0,,0.0
499,G:HGNC:5407,G:HGNC:18824,0,['GTG'],0.523
500,G:HGNC:4479,G:HGNC:23575,0,,0.0
501,G:HGNC:16703,G:HGNC:15534,0,,0.0
502,G:HGNC:7857,G:HGNC:31770,0,,0.0
503,G:HGNC:16234,G:HGNC:29801,0,['GTG'],0.804
504,G:HGNC:7199,G:HGNC:29320,0,,0.0
505,G:HGNC:6823,G:HGNC:20253,0,['GMDMG'],0.474
506,G:HGNC:1875,G:HGNC:18603,0,['GDpDpDG'],0.583
507,G:HGNC:23023,G:HGNC:6633,0,['GMDpDMG'],0.572
508,G:HGNC:15646,G:HGNC:6277,0,['GMDpDMG'],0.869
509,G:HGNC:24256,G:HGNC:3519,0,['GTG'],0.289
510,G:HGNC:21155,G:HGNC:35241,0,"['GMDMG', 'GMDpDMG']",0.105
511,G:HGNC:25183,G:HGNC:34303,0,,0.0
512,G:HGNC:28713,G:HGNC:21701,0,,0.0
513,G:HGNC:15309,G:HGNC:21153,0,['GTG'],0.479
514,G:HGNC:10616,G:HGNC:31760,0,,0.0
515,G:HGNC:29966,G:HGNC:24852,0,,0.0
516,G:HGNC:32423,G:HGNC:5988,0,,0.0
517,G:HGNC:13561,G:HGNC:4756,0,['GTG'],0.704
518,G:HGNC:24926,G:HGNC:23987,0,,0.0
519,G:HGNC:2409,G:HGNC:28468,0,,0.0
520,G:HGNC:30026,G:HGNC:29961,0,,0.0
521,G:HGNC:6152,G:HGNC:8967,0,['GTG'],0.589
522,G:HGNC:1097,G:HGNC:5003,0,['GMDMG'],0.562
523,G:HGNC:29000,G:HGNC:10432,0,,0.0
524,G:HGNC:12482,G:HGNC:24431,0,"['GTG', 'GMDMG']",0.937
525,G:HGNC:23245,G:HGNC:31547,0,,0.0
526,G:HGNC:17932,G:HGNC:24637,0,['GTG'],0.516
527,G:HGNC:18057,G:HGNC:4904,0,,0.0
528,G:HGNC:33719,G:HGNC:23145,0,,0.0
529,G:HGNC:26550,G:HGNC:32124,0,,0.0
530,G:HGNC:21723,G:HGNC:30093,0,,0.0
531,G:HGNC:15906,G:HGNC:2036,0,,0.0
532,G:HGNC:14375,G:HGNC:1170,0,"['GMDMG', 'GMDpDMG']",0.739
533,G:HGNC:29296,G:HGNC:30583,0,,0.0
534,G:HGNC:21675,G:HGNC:20248,0,['GMDpDMG'],0.595
535,G:HGNC:13499,G:HGNC:18275,0,"['GTG', 'GMDpDMG']",0.847
536,G:HGNC:10970,G:HGNC:17146,0,['GMDpDMG'],0.749
537,G:HGNC:16955,G:HGNC:19205,0,,0.0
538,G:HGNC:1074,G:HGNC:29876,0,['GMDpDMG'],0.484
539,G:HGNC:5275,G:HGNC:33661,0,,0.0
540,G:HGNC:40,G:HGNC:5348,0,['GMDMG'],0.848
541,G:HGNC:21390,G:HGNC:13996,0,['GMG'],0.993
542,G:HGNC:25790,G:HGNC:25143,0,,0.0
543,G:HGNC:24717,G:HGNC:15500,0,['GTG'],0.687
544,G:HGNC:23356,G:HGNC:31770,0,,0.0
545,G:HGNC:32479,G:HGNC:8707,0,,0.0
546,G:HGNC:2469,G:HGNC:5225,0,"['GTG', 'GMDpDMG']",0.67
547,G:HGNC:25158,G:HGNC:31765,0,,0.0
548,G:HGNC:13125,G:HGNC:16129,0,,0.0
549,G:HGNC:34417,G:HGNC:4798,0,,0.0
550,G:HGNC:9398,G:HGNC:33571,0,,0.0
551,G:HGNC:25128,G:HGNC:16389,0,['GTG'],0.853
552,G:HGNC:18464,G:HGNC:6922,0,['GMDpDMG'],0.373
553,G:HGNC:26194,G:HGNC:42966,0,,0.0
554,G:HGNC:21155,G:HGNC:5974,0,['GTG'],0.676
555,G:HGNC:19087,G:HGNC:1982,0,['GTG'],0.376
556,G:HGNC:26371,G:HGNC:33816,0,['GMG'],0.902
557,G:HGNC:18988,G:HGNC:32458,0,['GTG'],0.966
558,G:HGNC:41228,G:HGNC:25192,0,,0.0
559,G:HGNC:14979,G:HGNC:32590,0,,0.0
560,G:HGNC:18667,G:HGNC:8183,0,,0.0
561,G:HGNC:3501,G:HGNC:9070,0,['GTG'],0.479
562,G:HGNC:24856,G:HGNC:34300,0,"['GMDMG', 'GMDpDMG']",0.851
563,G:HGNC:26270,G:HGNC:8244,0,['GTG'],0.823
564,G:HGNC:16850,G:HGNC:3392,0,['GMDMG'],0.305
565,G:HGNC:7114,G:HGNC:26470,0,,0.0
566,G:HGNC:33827,G:HGNC:12695,0,,0.0
567,G:HGNC:13764,G:HGNC:12950,0,['GTG'],0.713
568,G:HGNC:12193,G:HGNC:27537,0,,0.0
569,G:HGNC:9959,G:HGNC:33045,0,,0.0
570,G:HGNC:10493,G:HGNC:23250,0,,0.0
571,G:HGNC:32805,G:HGNC:15027,0,,0.0
572,G:HGNC:53525,G:HGNC:9705,0,,0.0
573,G:HGNC:23241,G:HGNC:349,0,,0.0
574,G:HGNC:14436,G:HGNC:208,0,['GTG'],0.65
575,G:HGNC:28633,G:HGNC:37155,0,['GMDMG'],0.252
576,G:HGNC:5661,G:HGNC:4531,0,,0.0
577,G:HGNC:29829,G:HGNC:2205,0,['GMDMG'],0.928
578,G:HGNC:33111,G:HGNC:13579,0,"['GTG', 'GMDpDMG']",0.984
579,G:HGNC:31729,G:HGNC:34313,0,,0.0
580,G:HGNC:34409,G:HGNC:4772,0,['GTG'],0.746
581,G:HGNC:8276,G:HGNC:13140,0,,0.0
582,G:HGNC:10249,G:HGNC:14237,0,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",0.834
583,G:HGNC:27845,G:HGNC:11692,0,,0.0
584,G:HGNC:20625,G:HGNC:24583,0,['GTG'],0.654
585,G:HGNC:27315,G:HGNC:21207,0,['GTG'],0.934
586,G:HGNC:21792,G:HGNC:25146,0,,0.0
587,G:HGNC:10070,G:HGNC:14272,0,,0.0
588,G:HGNC:12947,G:HGNC:30522,0,['GTG'],0.812
589,G:HGNC:17213,G:HGNC:29858,0,['GTG'],0.226
590,G:HGNC:25748,G:HGNC:2742,0,['GTG'],0.587
591,G:HGNC:35370,G:HGNC:17224,0,,0.0
592,G:HGNC:12554,G:HGNC:29034,0,,0.0
593,G:HGNC:6219,G:HGNC:25155,0,,0.0
594,G:HGNC:8351,G:HGNC:5901,0,['GTG'],0.717
595,G:HGNC:32634,G:HGNC:24802,0,,0.0
596,G:HGNC:24198,G:HGNC:24737,0,['GTG'],0.776
597,G:HGNC:25394,G:HGNC:24695,0,,0.0
598,G:HGNC:28972,G:HGNC:28359,0,['GTG'],0.679
599,G:HGNC:16955,G:HGNC:14952,0,"['GTG', 'GMDpDMG']",0.945
600,G:HGNC:32205,G:HGNC:15478,0,,0.0
601,G:HGNC:14315,G:HGNC:18830,0,,0.0
602,G:HGNC:25778,G:HGNC:28625,0,,0.0
603,G:HGNC:21086,G:HGNC:6136,0,['GTG'],0.348
604,G:HGNC:32669,G:HGNC:31589,0,['GTG'],0.435
605,G:HGNC:16512,G:HGNC:5623,0,,0.0
606,G:HGNC:1982,G:HGNC:31008,0,,0.0
607,G:HGNC:18519,G:HGNC:21078,0,['GMDMG'],0.33
608,G:HGNC:26078,G:HGNC:6879,0,['GMDMG'],0.247
609,G:HGNC:16893,G:HGNC:12781,0,['GMDMG'],0.247
610,G:HGNC:21549,G:HGNC:7706,0,['GTG'],0.767
611,G:HGNC:32838,G:HGNC:23075,0,,0.0
612,G:HGNC:28465,G:HGNC:32047,0,,0.0
613,G:HGNC:32479,G:HGNC:18040,0,['GTG'],0.729
614,G:HGNC:6679,G:HGNC:18344,0,"['GMDMG', 'GMDpDMG']",0.565
615,G:HGNC:25997,G:HGNC:24674,0,,0.0
616,G:HGNC:29798,G:HGNC:24309,0,['GTG'],0.582
617,G:HGNC:10184,G:HGNC:12123,0,,0.0
618,G:HGNC:24696,G:HGNC:7172,0,['GMDMG'],0.396
619,G:HGNC:5997,G:HGNC:28432,0,,0.0
620,G:HGNC:16655,G:HGNC:2227,0,,0.0
621,G:HGNC:17216,G:HGNC:31110,0,,0.0
622,G:HGNC:26994,G:HGNC:34269,0,,0.0
623,G:HGNC:11089,G:HGNC:30406,0,['GTG'],0.598
624,G:HGNC:32590,G:HGNC:9347,0,,0.0
625,G:HGNC:12767,G:HGNC:21016,0,"['GMDMG', 'GMDpDMG']",0.355
626,G:HGNC:33684,G:HGNC:20993,0,,0.0
627,G:HGNC:15781,G:HGNC:16459,0,['GMDpDMG'],0.825
628,G:HGNC:28031,G:HGNC:15872,0,,0.0
629,G:HGNC:1739,G:HGNC:16649,0,,0.0
630,G:HGNC:30097,G:HGNC:10830,0,['GTG'],0.327
631,G:HGNC:11219,G:HGNC:23090,0,['GMDMG'],0.749
632,G:HGNC:15239,G:HGNC:11715,0,,0.0
633,G:HGNC:28680,G:HGNC:29564,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.995
634,G:HGNC:29132,G:HGNC:24858,0,['GTG'],0.475
635,G:HGNC:8030,G:HGNC:3211,0,['GTG'],0.504
636,G:HGNC:14882,G:HGNC:26782,0,,0.0
637,G:HGNC:14275,G:HGNC:21492,0,['GMDMG'],0.538
638,G:HGNC:28043,G:HGNC:29966,0,,0.0
639,G:HGNC:13396,G:HGNC:28790,0,,0.0
640,G:HGNC:28317,G:HGNC:30815,0,,0.0
641,G:HGNC:11714,G:HGNC:23526,0,['GMDpDMG'],0.371
642,G:HGNC:22125,G:HGNC:18286,0,,0.0
643,G:HGNC:26648,G:HGNC:18136,0,,0.0
644,G:HGNC:20593,G:HGNC:10729,0,,0.0
645,G:HGNC:14665,G:HGNC:11735,0,,0.0
646,G:HGNC:13140,G:HGNC:18020,0,['GMDMG'],0.263
647,G:HGNC:28467,G:HGNC:30293,0,"['GMDMG', 'GMDpDMG']",0.332
648,G:HGNC:26217,G:HGNC:833,0,,0.0
649,G:HGNC:32310,G:HGNC:44156,0,,0.0
650,G:HGNC:24953,G:HGNC:17899,0,['GMDMG'],0.962
651,G:HGNC:14937,G:HGNC:25366,0,,0.0
652,G:HGNC:10750,G:HGNC:20453,0,['GTG'],0.668
653,G:HGNC:26918,G:HGNC:27867,0,,0.0
654,G:HGNC:26291,G:HGNC:28005,0,['GTG'],0.713
655,G:HGNC:13078,G:HGNC:53515,0,,0.0
656,G:HGNC:26456,G:HGNC:33009,0,,0.0
657,G:HGNC:16707,G:HGNC:17297,0,['GTG'],0.342
658,G:HGNC:14929,G:HGNC:28097,0,['GMDpDMG'],0.252
659,G:HGNC:9210,G:HGNC:6036,0,['GTG'],0.891
660,G:HGNC:1355,G:HGNC:24307,0,,0.0
661,G:HGNC:25755,G:HGNC:10038,0,,0.0
662,G:HGNC:20761,G:HGNC:866,0,['GTG'],0.659
663,G:HGNC:7732,G:HGNC:7422,0,['GTG'],0.312
664,G:HGNC:25073,G:HGNC:16273,0,['GMDMG'],0.987
665,G:HGNC:19740,G:HGNC:6697,0,['GTG'],0.363
666,G:HGNC:4857,G:HGNC:26033,0,['GTG'],0.833
667,G:HGNC:14638,G:HGNC:25784,0,['GTG'],0.61
668,G:HGNC:29585,G:HGNC:24200,0,['GTG'],0.993
669,G:HGNC:16441,G:HGNC:29915,0,,0.0
670,G:HGNC:30025,G:HGNC:20186,0,['GMDpDMG'],0.484
671,G:HGNC:5225,G:HGNC:14718,0,,0.0
672,G:HGNC:10488,G:HGNC:18068,0,['GTG'],0.376
673,G:HGNC:8867,G:HGNC:33652,0,,0.0
674,G:HGNC:3563,G:HGNC:9951,0,['GTG'],0.338
675,G:HGNC:7517,G:HGNC:1370,0,['GTG'],0.844
676,G:HGNC:25464,G:HGNC:31543,0,,0.0
677,G:HGNC:20815,G:HGNC:11614,0,['GTG'],0.593
678,G:HGNC:24125,G:HGNC:20450,0,,0.0
679,G:HGNC:22030,G:HGNC:6774,0,,0.0
680,G:HGNC:31628,G:HGNC:21233,0,,0.0
681,G:HGNC:32023,G:HGNC:32532,0,['GTG'],0.915
682,G:HGNC:773,G:HGNC:31729,0,['GTG'],0.881
683,G:HGNC:17770,G:HGNC:6380,0,,0.0
684,G:HGNC:6272,G:HGNC:34517,0,['GMDpDMG'],0.815
685,G:HGNC:21384,G:HGNC:19745,0,['GTG'],0.906
686,G:HGNC:34376,G:HGNC:11866,0,,0.0
687,G:HGNC:29522,G:HGNC:15840,0,['GTG'],0.359
688,G:HGNC:16086,G:HGNC:10107,0,,0.0
689,G:HGNC:26188,G:HGNC:20765,0,,0.0
690,G:HGNC:16247,G:HGNC:32979,0,['GMDpDMG'],0.897
691,G:HGNC:26040,G:HGNC:18519,0,['GMDpDMG'],0.728
692,G:HGNC:37218,G:HGNC:16825,0,,0.0
693,G:HGNC:16990,G:HGNC:29529,0,"['GMG', 'GMDMG']",0.293
694,G:HGNC:12508,G:HGNC:50265,0,,0.0
695,G:HGNC:29936,G:HGNC:32617,0,,0.0
696,G:HGNC:35385,G:HGNC:18705,0,,0.0
697,G:HGNC:24098,G:HGNC:34311,0,['GTG'],0.584
698,G:HGNC:37233,G:HGNC:11742,0,['GTG'],0.146
699,G:HGNC:18381,G:HGNC:14964,0,['GTG'],0.761
700,G:HGNC:28668,G:HGNC:7870,0,,0.0
701,G:HGNC:12028,G:HGNC:25826,0,"['GMG', 'GMDpDMG']",0.474
702,G:HGNC:25571,G:HGNC:25620,0,['GMDpDMG'],0.271
703,G:HGNC:38,G:HGNC:328,0,['GMG'],0.976
704,G:HGNC:25241,G:HGNC:28513,0,,0.0
705,G:HGNC:5908,G:HGNC:28476,0,,0.0
706,G:HGNC:6421,G:HGNC:16882,0,,0.0
707,G:HGNC:17562,G:HGNC:32133,0,,0.0
708,G:HGNC:29292,G:HGNC:14672,0,"['GMDMG', 'GMDpDMG']",0.8
709,G:HGNC:21397,G:HGNC:16380,0,,0.0
710,G:HGNC:4217,G:HGNC:34361,0,,0.0
711,G:HGNC:8499,G:HGNC:33011,0,,0.0
712,G:HGNC:25513,G:HGNC:16469,0,"['GMDMG', 'GMDpDMG']",0.178
713,G:HGNC:28805,G:HGNC:28084,0,,0.0
714,G:HGNC:27223,G:HGNC:31520,0,,0.0
715,G:HGNC:37500,G:HGNC:8103,0,,0.0
716,G:HGNC:24699,G:HGNC:30657,0,,0.0
717,G:HGNC:16408,G:HGNC:24502,0,,0.0
718,G:HGNC:29158,G:HGNC:17623,0,['GMDMG'],0.998
719,G:HGNC:8568,G:HGNC:5637,0,,0.0
720,G:HGNC:9075,G:HGNC:12453,0,['GTG'],0.246
721,G:HGNC:25346,G:HGNC:30527,0,,0.0
722,G:HGNC:37286,G:HGNC:21445,0,"['GMDMG', 'GMDpDMG']",0.845
723,G:HGNC:31480,G:HGNC:611,0,,0.0
724,G:HGNC:3285,G:HGNC:32657,0,,0.0
725,G:HGNC:24912,G:HGNC:19164,0,['GTG'],0.81
726,G:HGNC:4201,G:HGNC:41993,0,,0.0
727,G:HGNC:16804,G:HGNC:25821,0,['GMDpDMG'],0.614
728,G:HGNC:25782,G:HGNC:25761,0,['GTG'],0.525
729,G:HGNC:30129,G:HGNC:23846,0,['GTG'],0.588
730,G:HGNC:9768,G:HGNC:3003,0,['GMG'],0.98
731,G:HGNC:30219,G:HGNC:11795,0,,0.0
732,G:HGNC:29598,G:HGNC:21475,0,"['GTG', 'GMDMG']",0.933
733,G:HGNC:25397,G:HGNC:52194,0,,0.0
734,G:HGNC:30690,G:HGNC:32900,0,,0.0
735,G:HGNC:9957,G:HGNC:33710,0,,0.0
736,G:HGNC:4846,G:HGNC:5112,0,['GMDMG'],0.258
737,G:HGNC:35391,G:HGNC:31649,0,['GTG'],0.84
738,G:HGNC:20810,G:HGNC:29797,0,['GMDMG'],0.664
739,G:HGNC:32962,G:HGNC:19248,0,,0.0
740,G:HGNC:16692,G:HGNC:682,0,['GMDpDMG'],0.663
741,G:HGNC:25828,G:HGNC:33036,0,,0.0
742,G:HGNC:25024,G:HGNC:3076,0,,0.0
743,G:HGNC:29959,G:HGNC:29841,0,,0.0
744,G:HGNC:5998,G:HGNC:16643,0,['GTG'],0.535
745,G:HGNC:17897,G:HGNC:15487,0,['GMDpDMG'],0.793
746,G:HGNC:28598,G:HGNC:2475,0,['GTG'],0.557
747,G:HGNC:26174,G:HGNC:15530,0,,0.0
748,G:HGNC:33206,G:HGNC:5716,0,['GTG'],0.443
749,G:HGNC:14479,G:HGNC:1471,0,['GMDMG'],0.784
750,G:HGNC:15898,G:HGNC:25522,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.935
751,G:HGNC:28336,G:HGNC:6990,0,['GTG'],0.311
752,G:HGNC:32702,G:HGNC:17053,0,,0.0
753,G:HGNC:4085,G:HGNC:18682,0,,0.0
754,G:HGNC:11304,G:HGNC:33112,0,['GMDMG'],0.798
755,G:HGNC:14522,G:HGNC:27260,0,['GMDMG'],0.216
756,G:HGNC:6460,G:HGNC:12731,0,"['GDpDpDG', 'GTG']",0.727
757,G:HGNC:19899,G:HGNC:18071,0,['GTG'],0.54
758,G:HGNC:3360,G:HGNC:33075,0,,0.0
759,G:HGNC:24301,G:HGNC:17679,0,,0.0
760,G:HGNC:11929,G:HGNC:7321,0,['GMDMG'],0.76
761,G:HGNC:26351,G:HGNC:25864,0,['GTG'],0.886
762,G:HGNC:7842,G:HGNC:26174,0,,0.0
763,G:HGNC:24116,G:HGNC:19950,0,,0.0
764,G:HGNC:28303,G:HGNC:5817,0,,0.0
765,G:HGNC:15188,G:HGNC:21355,0,,0.0
766,G:HGNC:1286,G:HGNC:2085,0,,0.0
767,G:HGNC:26576,G:HGNC:31909,0,,0.0
768,G:HGNC:9606,G:HGNC:25507,0,['GTG'],0.257
769,G:HGNC:5293,G:HGNC:31972,0,['GTG'],0.209
770,G:HGNC:25356,G:HGNC:26267,0,['GDpDpDG'],0.572
771,G:HGNC:29353,G:HGNC:8104,0,['GMG'],0.427
772,G:HGNC:24642,G:HGNC:23137,0,,0.0
773,G:HGNC:5343,G:HGNC:5301,0,['GTG'],0.485
774,G:HGNC:6187,G:HGNC:13606,0,['GTG'],0.5
775,G:HGNC:18697,G:HGNC:4268,0,,0.0
776,G:HGNC:22209,G:HGNC:16,0,['GMDMG'],0.673
777,G:HGNC:33605,G:HGNC:8982,0,,0.0
778,G:HGNC:8568,G:HGNC:11034,0,['GTG'],0.2
779,G:HGNC:6692,G:HGNC:28038,0,['GTG'],0.267
780,G:HGNC:24649,G:HGNC:23237,0,,0.0
781,G:HGNC:20173,G:HGNC:27717,0,['GTG'],0.739
782,G:HGNC:11173,G:HGNC:30941,0,['GMDMG'],0.385
783,G:HGNC:9988,G:HGNC:17333,0,['GTG'],0.756
784,G:HGNC:15909,G:HGNC:9245,0,['GMDpDMG'],0.906
785,G:HGNC:28255,G:HGNC:17590,0,['GMDpDMG'],0.432
786,G:HGNC:34308,G:HGNC:26775,0,['GTG'],0.709
787,G:HGNC:11404,G:HGNC:3231,0,['GMDMG'],0.289
788,G:HGNC:9467,G:HGNC:17941,0,['GTG'],0.713
789,G:HGNC:26447,G:HGNC:6913,0,,0.0
